id,code,client_name,explain,market,created_at,updated_at
1745,INZY,Inozyme Pharma Inc,石灰化障害の治療のための新薬を開発,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1746,IO,ION Geophysical Corp,データ処理、貯留層イメージングなどのサービスを提供している米国の耐震ソリューション会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1747,IONS,Ionis Pharmaceuticals Inc,米国で事業を展開しているバイオテクノロジー会社。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1748,IOSP,Innospec Inc,燃料添加剤及び他の特殊化学製品の製造・販売を行っている化学品メーカー,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1749,IOVA,Iovance Biotherapeutics Inc,バイオテクノロジー企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1750,IP,International Paper,製紙会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1751,IPAR,Inter Parfums Inc,香水及び香水関連製品を製造販売している香水メーカー,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1752,IPG,Interpublic Group,広告代理店組織を運営し、多数の独立系代理店を所有,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1753,IPGP,IPG Photonics,資材処理、通信、医療等幅広いアプリケーションに使用する光ファイバー・レーザーの開発・商業化を手掛ける電子部品メーカーです。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1754,IPI,Intrepid Potash Inc,米国の塩化カリウム生産メーカー,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1755,IPOE,SoFi Technologies Inc A,金融サービスプラットフォームを提供する会社。,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1756,IPWR,Ideal Power Inc,太陽光発電、グリッドストレージ、電気自動車充電などのパワー変換ソリューションズの開発に携わる企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1757,IQV,IQVIA Holdings,世界的な医薬品開発受託会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1758,IR,Ingersoll-Rand Inc,子会社を通じて、真空システム、ボトル吹き込み成形機、ポンプ、および空気とガスの圧縮機を製造している,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1759,IRBT,iRobot,家庭用の清掃ロボットや軍事用ロボットの製造に従事,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1760,IRDM,Iridium Communications,衛星による移動体通信サービスを手掛ける衛星通信会社。政府、企業、一般消費者に対し、音声・データ通信サービスを提供する。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1761,IRMD,iRadimed,非磁性の輸液ポンプなどを提供する医療機器プロバイダー,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1762,IROQ,IF Bancorp Inc,米国の銀行持株会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1763,IRTC,iRhythm Technologies Inc,動悸、息切れ、および疲労症状のための心拍監視装置を提供している医療用機器メーカー。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1764,IRWD,Ironwood Pharmaceuticals Inc,米国の医薬品メーカー,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1765,ISBC,Investors Bancorp Inc,融資及び有価証券投資事業を行う米国の持株会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1766,ISDR,Issuer Direct Corporation,企業ディスクロージャーに関するサポートを行っている企業,NYSE American,2021/09/10 00:00:00,2021/09/10 00:00:00
1767,ISEE,IVERIC bio,視力低下治療薬メーカー,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1768,ISRG,Intuitive Surgical,手術システム・ メーカー,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1769,ISSC,Innovative Solutions and Support Inc,米国の飛行管理システムと全地球測位システム受信機を提供する会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1770,ISTR,Investar Holding Corporation,米国の銀行持株会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1771,ISUN,iSun Inc,太陽光発電ソリューションプロバイダ,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1772,IT,Gartner,IT関連の調査会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1773,ITCI,Intra Cellular Therapies Inc,中枢神経系の障害の治療のための新薬を開発しているバイオ医薬品会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1774,ITGR,Integer Holdings Corporation,米国の医療機器製造業者,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1775,ITI,Iteris Inc,交通流を最適化し、ドライバーの安全性を向上するシステムおよびセンサーを提供,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1776,ITIC,Investors Title Co,米国の持株会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1777,ITOS,iTeos Therapeutics Inc,がん免疫療法の発見・開発,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1778,ITRI,Itron,公共事業向けに電気、ガス、水道の使用状況データの収集、伝達、分析用ソリューションを提供、スマートメーターの設計開発,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1779,ITT,ITT,エネルギーインフラなどの成長産業向け技術製品メーカー,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1780,ITW,Illinois Tool Works,ファスナーや接着剤などの工業製品を製造販売,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1781,IVAC,Intevac Inc,データストレージ製品とフラットパネル・ディスプレーの製造に使用される設備機材を設計、製造、販売する会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1782,IVC,Invacare Corp,米国のヘルスケア製品メーカー,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1783,IVZ,Invesco,独立系投資管理グループ,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1784,J,Jacobs Engineering Group,プラント建設会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1785,JACK,Jack in The Box,米国とカナダで事業を展開している直営とフランチャイズのレストラン運営会社。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1786,JAGX,Jaguar Health Inc,天然物創薬会社。人と動物のヘルス市場向けに世界で事業を展開。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1787,JAKK,JAKKS Pacific Inc,米国の玩具メーカー,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1788,JAMF,Jamf Holding Corp,アップルのデバイスとソフトウェアのITサービスを提供している企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1789,JAX,J Alexander's Holdings Inc,米国のレストラン運営持株会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1790,JAZZ,Jazz Pharmaceuticals,アイルランドの特殊バイオ医薬品会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1791,JBHT,JB Hunt Transport Services,物流サービス会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1792,JBL,Jabil,各種メーカー向けに回路設計や概略図作成,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1793,JBLU,JetBlue Airways,航空会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1794,JBSS,John B Sanfilippo & Son,ピーナッツやその他のナッツのプロセッサーと販売業者である,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1795,JBT,John Bean Technologies Corporation,食品加工と航空輸送業向けに情報技術ソリューションを提供。,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1796,JCI,Johnson Controls International,警備・火災検知機器等を取扱う総合セキュリティメーカー,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1797,JCOM,j2 Global Inc,通信サービス会社。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1798,JCS,Communications Systems Inc,音声データ通信機器を製造しているネットワーク製品会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1799,JEF,Jefferies Financial Group,総合持株会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1800,JELD,JELD WEN Holding Inc,米国のドアや窓を製造している持株会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1801,JHG,Janus Henderson Group plc,資産運用・管理・財務アドバイスサービスを提供している企業,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1802,JILL,J Jill,女性衣料品ブランド。,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1803,JJSF,J&J Snack Foods,スナック食品および 飲料を製造、販売する食品メーカー,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1804,JKHY,Jack Henry & Associates,地方銀行向けに中核情報処理ソリューションを提供する企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1805,JLL,Jones Lang Lasalle Inc,米国の総合不動産業会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1806,JNCE,Jounce Therapeutics Inc,主にがん患者等への免疫療法の研究を行う米国のバイオ医薬品企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1807,JNJ,Johnson & Johnson,医療・健康関連製品メーカー,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1808,JNPR,Juniper Networks,光ネットワーク機器大手,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1809,JOAN,JOANN Inc,オンラインのファブリック及びクラフトストアのオペレーター,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1810,JOB,GEE Group Inc,人材派遣サービスを提供している会社,NYSE American,2021/09/10 00:00:00,2021/09/10 00:00:00
1811,JOE,The St Joe Company,土地、森林およびリゾート資産を所有する不動産開発会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1812,JOUT,Johnson Outdoors Inc A,米国でアウトドア用品を製造、販売している企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1813,JPM,JPMorgan Chase,総合金融業,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1814,JRSH,Jerash Holdings (US) Inc,スポーツウェア等のアパレル会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1815,JRVR,James River Group Holdings Ltd,子会社を通し、米国市場向けの特殊保険および再保険事業に従事しているバミューダ籍の保険持株会社。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1816,JUPW,Jupiter Wellness Inc,健康用品の製造を行う米国の企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1817,JVA,Coffee Holding Co Inc,米国コーヒー統合卸売焙煎販売業者,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1818,JWN,Nordstrom,百貨店,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1819,JYNT,Joint Corp,米国のカイロプラクティック診療所の運営会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1820,K,Kellogg,インスタント食品メーカー,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1821,KAI,Kadant Inc,米国の製紙機器メーカー,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1822,KALA,Kala Pharmaceuticals Inc,米国のバイオ医薬品企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1823,KALU,Kaiser Aluminum Corp,特殊アルミ製品メーカー,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1824,KALV,Kalvista Pharmaceuticals,臨床段階の専門領域向医薬品に携わっている。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1825,KAMN,Kaman Corp,航空宇宙および産業流通市場で事業を展開する米国企業,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1826,KAR,KAR Auction Services,自動車オークションサービス会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1827,KARO,Karooooo Ltd,高度道路交通システム向けのリアルタイム分析ソリューションを提供する企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1828,KBAL,Kimball International Inc B,家具メーカー。キンボール、ナショナル、キンボール・ホスピタリティのブランド名で製品を販売,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1829,KBH,KB Home,米大手の住宅建設会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1830,KBNT,Kubient Inc,デジタル広告のクラウドベースのソフトウェアプラットフォームを開発している企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1831,KBR,KBR,世界的なエンジニアリング会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1832,KDMN,Kadmon Holdings Inc,完全一貫型バイオ医薬品企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1833,KDNY,Chinook Therapeutics Inc,腎臓病の治療薬を開発するバイオ医薬品メーカー,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1834,KDP,Keurig Dr Pepper,総合清涼飲料メーカー,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1835,KE,Kimball Electronics Inc,米国の電子機器受託生産会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1836,KELYA,Kelly Services Inc A,北米、欧州、環太平洋諸国にある事業所を通じ、さまざまな業種の顧客を対象に人材派遣サービスを手掛けている人材派遣会社。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1837,KEQU,Kewaunee Scientific Corporation,家具設計などを行う米国の製造企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1838,KERN,Akerna Corp,米国のビジネスおよび資産の買収を行う特別目的会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1839,KEX,Kirby Corporation,工業用化学品、石油精製品、ブラックオイル製品、農業用化学品の輸送を手掛ける内陸タンク船運営会社。,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1840,KEY,KeyCorp,金融サービス持株会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1841,KEYS,Keysight Technologies,電子計測機器メーカー,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1842,KFRC,Kforce Inc,専門・技術人材派遣の専門サービス・ソリューションを提供している人材派遣会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1843,KFS,WabtecKingsway Financial Services,子会社を通じて主に金融資産や不動産を所有、管理する持株会社。,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1844,KFY,Korn Ferry,人材採用、リーダーシップ開発、組織戦略などを提供しているコンサルティング会社。,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1845,KGC,Kinross Gold,カナダの金鉱山会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1846,KHC,Kraft Heinz,世界的な食料品会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1847,KIDS,OrthoPediatrics Corp,米国の医療器具メーカー,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1848,KINS,Kingstone Companies Inc,米国の保険持株会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1849,KIRK,Kirkland’s Inc,小売業者。住宅装飾品および贈答品を販売する小売業者。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1850,KL,Kirkland Lake Gold Ltd,カナダの金採掘会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1851,KLAC,KLA,半導体検査装置メーカー,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1852,KLDO,Kaleido Biosciences Inc,米国のバイオ医薬品企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1853,KLIC,Kulicke And Soffa Industries Inc,半導体デバイス組立用の大型器材、関連部品、梱包材料を製造。組立装置のサービス、点検、修理、改修も手掛けている企業。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1854,KLR,Kaleyra Inc,世界中の企業にモバイル通信サービスを提供している企業,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1855,KLXE,KLX Energy Services Holdings Inc,エネルギー関連サービスに従事する米国の企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1856,KMB,Kimberly-Clark,消費者用製品メーカー,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1857,KMI,Kinder Morgan A&P,パイプライン輸送・貯蔵に従事,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1858,KMPR,Kemper Corp,金融サービス会社。損害保険、生命保険、医療保険など保険事業を展開。,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1859,KMT,Kennametal Inc,工具、工学部品や先進素材の世界的な供給会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1860,KMX,CarMax,自動車販売チェーン店,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1861,KN,Knowles Corporation,世界各国で製品を販売している最先端音響部品の設計・製造会社。,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1862,KNBE,KnowBe4 Inc A,米国のソフトウエア企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1863,KNDI,Kandi Technologies Group Inc,小型車両メーカー。主要製品は、全地形対応車（ATV）、ゴルフカート、オートバイ、スクーター、ゴーカートなど。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1864,KNSA,Kiniksa Pharmaceuticals A,米国(バミューダ諸島)のバイオ医薬品会社。有効な治療法が確立されていない衰弱性疾患の治療薬の発見、開発および商品化を行う。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1865,KNSL,Kinsale Capital Group Inc,米国の持株保険会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1866,KNTE,Kinnate Biopharma Inc,がんの治療方法に焦点を当てるバイオサイエンス企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1867,KNX,Knight-Swift Transportation,輸送・貨物サービスを提供,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1868,KO,The Coca-Cola,ソフトドリンク製造販売,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1869,KOD,Kodiak Sciences Inc,米国のバイオ医薬品企業。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
